borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate,bldg,dist,dist.stratum,dist.id
3,12,7,2,0.33,195.06173,357744,1,36,6,0,9526,0,2,0,1,0,0,0,0,0,0,18,1,0,0,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5762,36,10,5
3,12,5,2,0.67,195.06173,207177,1,36,7,0,9000,0,4,1,1,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5763,36,10,5
3,12,5,2,0.33,195.06173,897573,1,36,7,1,7692,1,4,1,1,0,0,1,0,1,1,9,1,1,0,0,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5763,36,10,5
3,12,5,2,1,201.04525,936100,2,36,7,0,30000,1,4,0,1,0,0,1,0,1,1,5,1,0,0,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5763,36,10,5
3,12,5,2,0.25,176.98019,472169,1,36,7,NA,9976,NA,4,0,1,0,0,NA,NA,NA,NA,9,0,NA,0,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5763,36,10,5
3,12,7,2,0.5,201.04525,840904,1,36,8,1,6300,NA,2,1,1,0,0,0,0,2,0,34,1,0,0,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5764,36,10,5
3,12,7,2,0.8,171.27029,966905,1,36,8,1,20112,0,2,0,1,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5764,36,10,5
3,12,7,2,0.25,195.06173,441035,1,36,8,1,6000,0,2,1,1,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5764,36,10,5
3,9,4,2,0.25,176.98019,630130,1,36,6,1,75000,0,2,0,0,0,0,0,0,0,1,11,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5765,36,10,5
3,9,1,2,0.25,195.06173,464327,1,36,2,0,40000,0,2,0,0,0,0,1,0,0,1,11,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5766,36,10,5
3,9,4,2,0.25,176.98019,724305,1,36,6,1,65000,0,2,0,0,0,0,0,0,0,1,11,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5767,36,10,5
3,10,1,2,0.25,171.27029,320567,1,36,2,1,60000,0,2,0,0,0,0,0,0,0,1,11,1,1,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,5768,36,10,5
3,5,2,1,0.5,186.12303,264556,1,36,4,0,74500,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6074,36,10,5
3,5,2,2,0.75,16.25516,719862,1,36,2,NA,17400,1,4,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6077,36,10,5
3,5,2,2,0.67,16.25516,375451,1,36,3,1,39425,1,4,0,0,0,0,0,0,0,1,32,1,0,1,NA,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6077,36,10,5
3,5,3,2,1,16.25516,287319,2,36,4,NA,0,NA,4,1,1,0,0,NA,NA,NA,NA,3,0,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6078,36,10,5
3,7,2,2,0.33,16.25516,942058,1,36,1,1,18000,0,4,0,1,0,0,0,0,0,0,7,0,1,1,1,0,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6080,36,10,5
3,7,3,2,1,16.25516,595335,1,36,2,1,7200,0,4,1,1,0,0,0,0,0,1,5,0,1,1,1,1,1,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6081,36,10,5
3,6,3,2,0.5,16.25516,162852,1,36,3,NA,17568,0,4,0,1,0,0,0,0,0,0,22,1,1,1,1,0,1,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6082,36,10,5
3,6,3,2,0.33,16.25516,162465,1,36,1,1,15400,0,4,0,1,0,0,0,0,0,0,17,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6083,36,10,5
3,6,3,4,1,16.25516,783989,1,36,2,0,5400,0,4,1,1,0,0,0,0,0,0,3,1,1,1,1,0,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6083,36,10,5
3,6,3,2,1,16.25516,314300,1,36,3,1,1632,1,4,1,1,0,0,1,0,0,0,13,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6083,36,10,5
3,7,4,4,0.67,16.25516,106405,1,36,2,NA,33160,0,4,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6088,36,10,5
3,7,4,2,0.25,16.25516,165983,1,36,3,NA,7600,0,4,1,1,0,0,0,0,0,NA,10,0,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6088,36,10,5
3,7,4,2,0.5,16.25516,985322,1,36,3,NA,7032,NA,4,1,1,0,0,NA,NA,NA,NA,33,1,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6088,36,10,5
3,8,4,2,0.5,16.25516,243638,1,36,5,NA,54000,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6089,36,10,5
3,8,2,2,1,16.25516,994109,1,36,3,NA,12144,0,4,0,1,0,0,NA,NA,NA,NA,29,1,NA,1,NA,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6092,36,10,5
3,7,4,2,0.6,16.25516,385935,1,36,3,1,19572,NA,4,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6096,36,10,5
3,7,4,2,0.2,16.25516,235350,1,36,4,0,4020,NA,4,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6096,36,10,5
3,7,3,2,0.2,16.25516,662229,1,36,4,1,1632,0,4,1,1,0,0,0,NA,0,0,42,1,1,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6097,36,10,5
3,8,4,2,0.25,16.25516,262381,1,36,3,0,0,0,4,1,1,0,0,0,0,0,0,19,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6100,36,10,5
3,8,4,2,0.33,16.25516,570854,1,36,4,1,14028,0,4,0,1,0,0,1,1,0,0,17,1,0,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6100,36,10,5
3,8,4,2,0.25,16.25516,350919,1,36,6,1,14687,0,4,0,1,0,0,1,1,2,1,11,1,0,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6100,36,10,5
3,8,4,2,0.5,16.25516,673739,1,36,5,1,6553,0,4,1,1,0,1,0,0,0,1,50,1,0,1,1,1,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6101,36,10,5
3,8,4,2,0.17,16.25516,597210,1,36,6,1,6000,0,4,1,1,0,0,0,0,0,0,31,1,1,1,1,0,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6102,36,10,5
3,8,4,2,0.67,16.25516,651538,1,36,2,NA,56000,NA,4,0,0,0,0,NA,NA,NA,NA,7,0,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6105,36,10,5
3,8,4,4,0.8,16.25516,35591,3,36,3,1,103000,0,4,0,0,0,0,1,1,1,1,25,0,1,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6105,36,10,5
3,8,4,2,0.33,16.25516,785877,1,36,5,NA,40000,NA,4,0,0,0,0,NA,NA,NA,NA,12,0,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6105,36,10,5
3,10,4,2,0.33,16.25516,117843,1,36,3,NA,1850,NA,4,1,1,1,NA,NA,NA,NA,NA,3,1,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6113,36,10,5
3,9,4,2,0.25,16.25516,267483,1,36,3,1,7824,0,4,1,1,1,0,0,1,2,1,5,1,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6117,36,10,5
3,9,4,2,0.33,16.25516,704009,1,36,4,1,17000,0,4,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6117,36,10,5
3,9,5,2,1,16.25516,468011,1,36,2,0,0,0,4,1,1,1,1,1,0,0,1,8,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6125,36,10,5
3,9,4,4,1.5,16.25516,183852,1,36,5,1,16200,1,4,1,1,1,0,1,1,2,1,6,1,0,1,0,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6126,36,10,5
3,10,5,2,0.75,16.25516,352746,1,36,2,0,14687,0,4,1,1,0,0,0,0,0,0,6,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6127,36,10,5
3,9,4,7,0.33,16.25516,160184,1,36,4,1,38000,0,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6128,36,10,5
3,9,4,2,0.6,16.25516,611606,1,36,5,1,3360,1,4,1,1,0,0,1,1,0,0,4,0,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6128,36,10,5
3,9,4,2,0.33,16.25516,199222,1,36,6,1,15984,0,4,0,1,0,0,0,0,0,1,35,0,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6128,36,10,5
3,9,5,2,0.75,16.25516,395609,1,36,3,0,20100,0,4,0,1,0,1,0,0,2,0,17,1,0,1,1,0,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6132,36,10,5
3,9,5,2,0.33,16.25516,739299,1,36,4,0,12550,0,4,0,1,0,1,0,0,0,0,28,1,0,1,1,1,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6132,36,10,5
3,9,5,2,0.25,16.25516,467014,1,36,5,0,6600,0,4,1,1,0,1,0,0,0,0,32,1,0,1,1,1,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6132,36,10,5
3,10,5,2,0.5,16.25516,54512,2,36,6,NA,3525,NA,4,1,1,0,0,NA,NA,NA,NA,7,1,NA,1,NA,NA,NA,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6133,36,10,5
3,9,5,2,0.57,16.25516,91748,1,36,7,1,41014,1,4,0,0,0,1,0,0,0,0,16,1,0,1,1,1,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6134,36,10,5
3,10,4,3,0.75,16.25516,244909,1,36,6,0,6600,1,4,1,1,0,0,1,0,2,0,8,1,1,1,1,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6135,36,10,5
3,9,4,2,0.75,16.25516,712652,2,36,3,0,11000,0,4,1,1,0,0,0,1,0,1,20,1,0,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6139,36,10,5
3,9,4,3,0.67,16.25516,180455,1,36,4,NA,7500,0,4,1,1,0,0,1,0,2,1,9,1,1,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6139,36,10,5
3,9,4,2,0.33,16.25516,381528,1,36,5,0,9600,0,4,0,1,0,0,0,0,0,0,33,1,0,1,1,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6139,36,10,5
3,9,4,2,1.25,16.25516,506083,1,36,6,0,36360,1,4,0,1,0,0,1,0,1,1,11,1,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6139,36,10,5
3,9,4,3,0.5,16.25516,269983,2,36,3,0,10800,0,4,1,1,1,0,1,0,1,1,6,1,1,1,0,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6140,36,10,5
3,10,5,2,0.17,16.25516,506697,1,36,6,0,14687,0,4,0,1,1,1,1,0,2,1,2,1,0,1,0,1,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6141,36,10,5
3,10,4,2,1,16.25516,767905,1,36,2,1,8640,0,4,1,1,0,1,1,1,1,0,21,1,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6152,36,10,5
3,10,4,2,1,16.25516,560176,1,36,5,1,30000,0,4,0,0,0,0,0,0,0,0,22,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6153,36,10,5
3,10,4,2,0.33,16.25516,688875,1,36,2,1,18000,0,4,0,1,0,0,0,0,0,1,30,1,1,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6153,36,10,5
3,10,4,2,0.33,16.25516,551648,1,36,3,1,6000,0,4,1,1,0,0,0,1,2,1,12,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6153,36,10,5
3,10,4,2,0.33,16.25516,192326,1,36,2,1,20000,0,4,0,0,0,0,1,0,0,0,15,0,1,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6157,36,10,5
3,10,4,2,0.33,16.25516,307820,1,36,3,1,22068,0,4,0,0,0,0,1,0,0,1,19,0,1,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6157,36,10,5
3,10,4,2,0.33,16.25516,185128,1,36,4,1,14687,0,4,0,1,0,0,1,0,1,1,15,0,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6157,36,10,5
3,10,4,2,0.33,16.25516,523039,1,36,5,1,30000,0,4,0,0,0,0,1,0,0,1,10,0,1,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6157,36,10,5
3,10,4,2,0.33,16.25516,437858,1,36,6,1,28000,0,4,0,0,0,0,1,0,1,1,12,0,1,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6158,36,10,5
3,10,4,3,1,16.25516,858207,1,36,4,0,5600,1,4,1,1,0,0,1,1,2,1,9,1,1,1,1,1,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6158,36,10,5
3,10,4,2,1,16.25516,99183,1,36,6,0,7584,1,4,1,1,0,0,0,1,1,0,1,1,1,1,NA,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6158,36,10,5
3,10,4,2,0.33,16.25516,16982,1,36,3,1,3562,1,4,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6159,36,10,5
3,10,5,2,0.25,16.25516,829887,1,36,2,1,8108,0,4,1,1,1,0,0,0,0,1,58,1,1,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6184,36,10,5
3,10,5,2,0.75,16.25516,216813,1,36,6,1,12942,0,4,1,1,1,1,0,0,1,1,22,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6185,36,10,5
3,10,5,2,0.4,16.25516,779519,1,36,3,1,40000,0,4,0,0,1,0,1,1,2,1,27,1,0,1,0,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6193,36,10,5
3,10,4,2,0.75,16.25516,894935,1,36,4,0,37988,0,4,0,0,0,0,1,0,0,1,15,0,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6194,36,10,5
3,10,5,2,1.5,16.25516,985202,2,36,6,NA,98610,0,4,0,0,0,0,1,1,2,0,3,1,0,1,1,1,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6195,36,10,5
3,10,5,2,0.25,16.25516,853439,1,36,2,0,19000,0,4,0,0,0,0,0,0,0,1,39,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6195,36,10,5
3,10,5,2,0.75,16.25516,129996,1,36,4,1,1816,1,4,1,1,0,0,0,0,0,0,20,1,0,1,1,0,0,NA,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6196,36,10,5
3,10,5,3,1.2,16.25516,99335,2,36,NA,0,40000,0,4,0,1,0,0,1,0,2,1,12,1,1,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6197,36,10,5
3,10,5,2,0.4,16.25516,313356,1,36,6,0,36000,0,4,0,0,0,0,1,0,2,1,24,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6197,36,10,5
3,10,5,2,1.4,16.25516,267344,1,36,5,NA,58000,0,4,0,0,0,0,1,0,2,1,14,1,0,1,0,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6197,36,10,5
3,10,5,2,0.67,16.25516,672721,1,36,2,NA,8040,NA,4,1,1,0,1,NA,NA,NA,NA,42,1,NA,1,NA,NA,NA,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6198,36,10,5
3,10,5,2,0.25,16.25516,900973,1,36,3,1,9800,0,4,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6199,36,10,5
3,10,5,2,0.5,16.25516,377129,1,36,4,1,44000,0,4,0,0,0,1,0,0,0,1,30,1,0,1,0,0,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6200,36,10,5
3,10,5,2,1,16.25516,184379,1,36,5,1,13200,0,4,1,1,0,1,0,0,0,1,18,1,0,1,0,0,0,1,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6200,36,10,5
3,10,5,2,0.25,16.25516,777516,1,36,2,1,10800,0,4,0,1,1,0,0,0,0,0,19,1,0,1,1,0,0,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6201,36,10,5
3,10,5,4,1,16.25516,207031,1,36,3,1,36000,0,4,0,0,1,0,0,0,0,1,11,1,0,1,1,0,1,0,0.82,0.66,0.24,0.72,0.13,0.74,0.32,0.57,0.06,0.69,0.48,0.09,0.12,13.75,0.11,0.08,0.33,0.16,0.35,0.16,6201,36,10,5
