fecha,cve_edo,cve_clues,nombre,calificacion,pac_act
20161125,15,MCSSA006944,LA PURIFICACION,42.67,8
20161125,15,MCSSA001950,EJERCITO DEL TRABAJO,42.58,16
20161125,15,MCSSA017140,S ISIDRO BOXIPÉ,42.52,6
20161125,15,MCSSA007784,S JUAN TILAPA,42.42,23
20161125,15,MCSSA007043,TULANTONGO,42.4,32
20161125,15,MCSSA003934,LA MAGDALENA OCOTITLAN,42.2,5
20161125,15,MCSSA003024,S PEDRO DE LOS BAÑOS I,42.07,10
20161125,15,MCSSA007796,S MARTÍN TOLTEPEC,41.91,35
20161125,15,MCSSA002452,S BARTOLO,41.84,4
20161125,15,MCSSA001291,S JUAN TEPECOCULCO,41.78,10
20161125,15,MCSSA002691,EL MOLINITO,41.63,57
20161125,15,MCSSA006676,CEAPS IGNACIO ALLENDE,41.33,70
20161125,15,MCSSA003963,S GREGORIO MACAPEXCO,41.1,5
20161125,15,MCSSA002633,COL CHOCOLINES,40.88,23
20161125,15,MCSSA006990,S PABLO IXAYOC,40.75,5
20161125,15,MCSSA017782,CRV CUADRILLA DE LÓPEZ,40.54,4
20161125,15,MCSSA007924,EL TERRERO,40.21,12
20161125,15,MCSSA002971,S JOAQUÍN LA CABECERA,40.2,4
20161125,15,MCSSA014314,MCSSA014314,40.11,9
20161125,15,MCSSA002930,S BARTOLO DEL LLANO,39.99,4
20161125,15,MCSSA000941,CEAPS S SALVADOR ATENCO,39.98,11
20161125,15,MCSSA001711,S GREGORIO CUAUTZINGO,39.78,14
20161125,15,MCSSA002645,COL VALLE VERDE,39.67,6
20161125,15,MCSSA009394,CRESPA 1A SEC,39.58,15
20161125,15,MCSSA006763,S PEDRO CHIAUTZINGO,39.52,8
20161125,15,MCSSA006640,S BARTOLO,39.44,3
20161125,15,MCSSA006326,S JOSÉ BUENAVISTA,38.58,4
20161125,15,MCSSA009003,CONC DEL MONTE,38.35,3
20161125,15,MCSSA001904,S ANDRÉS CHIAUTLA,38.14,10
20161125,15,MCSSA009650,ALBORADA,37.51,4
20161125,15,MCSSA003806,COL REFORMA,36.87,4
20161125,15,MCSSA009621,TECOMATLAN,36.46,10
20161125,15,MCSSA002855,MIAHUATLAN DE HIDALGO,36.44,3
20161125,15,MCSSA002061,COL BARRIO PLATEROS,36.41,15
20161125,15,MCSSA005614,PUENTECILLAS,36.21,1
20161125,15,MCSSA003333,CS TEUPAN,35.57,3
20161125,15,MCSSA008064,CUESTA DEL CARMEN,35.39,7
20161125,15,MCSSA014401,MCSSA014401,35.34,5
20161125,15,MCSSA005701,REYES ACOZAC,35.32,5
20161125,15,MCSSA008472,TURCIO,34.81,4
20161125,15,MCSSA017024,CRV NEZAHUALCOYOTL 3,34.62,2
20161125,15,MCSSA017000,CRV NEZAHUALCOYOTL 1,34.57,4
20161125,15,MCSSA017741,CRV HORMIGUEROS,33.92,9
20161125,15,MCSSA014290,MCSSA014290,33.53,4
20161125,15,MCSSA001974,FCO VILLA,32.6,11
20161125,15,MCSSA016616,UMÓVIL SANTIAGO ZULA,31.86,2
20161125,15,MCSSA017094,LA CONC DE LOS BAÑOS III,31.44,1
20161125,15,MCSSA002102,S AGUSTÍN LAS PALMAS,31.22,1
20161125,15,MCSSA017946,MCSSA017946,30.99,1
20161125,15,MCSSA007393,PRADO IXTACALA,30.95,1
20161125,15,MCSSA009744,SANTIAGO TLALTEPOXCO,30.8,1
20161125,15,MCSSA004931,PAPALOTLA,30.49,1
20161125,15,MCSSA008624,TEOCALCINGO,30.47,2
20161125,15,MCSSA007410,S JUANICO,30.42,32
20161125,15,MCSSA016720,PALMILLAS,29.83,2
20161125,15,MCSSA001933,S ANTONIO TEPETITLAN,29.66,3
20161125,15,MCSSA006500,ZEPAYAUTLA,28.87,1
20161125,15,MCSSA002225,MIGUEL HIDALGO,28.83,5
20161125,15,MCSSA002703,COL TEJOLOTE,28.31,3
20161125,15,MCSSA003070,STO DOMINGO DE GUZMÁN,28.23,1
20161125,15,MCSSA003210,LA COMUNIDAD,28.15,8
20161125,15,MCSSA000376,PLAN DE VIGAS,28.09,4
20161125,15,MCSSA014563,MCSSA014563,27.38,1
20161125,15,MCSSA004692,H IGNACIO LÓPEZ RAYÓN,27.37,1
20161125,15,MCSSA001962,COL STA ROSA,26.69,9
20161125,15,MCSSA004762,TAPAXCO,26.33,1
20161125,15,MCSSA006104,STA MA CANCHESDA,26.29,1
20161125,15,MCSSA009843,SAN MATEO TEQUIXQUIAC,25.33,1
20161125,15,MCSSA000340,STA ANA MATLABAT,24.27,1
20161125,15,MCSSA018692,CS STA MA MAZATLA,16.88,1
20161125,16,MNSSA004633,MOD 3 AMP CUAUHTEMOC,78.54,19
20161125,16,MNSSA004172,MODULO 2 TRASSIERRA,78.5,17
20161125,16,MNSSA000672,CS STA RITA,78.25,45
20161125,16,MNSSA004464,MODULO 2 SERRATO,78.22,13
20161125,16,MNSSA001396,CS TZINZINGAREO,75.32,95
20161125,16,MNSSA002866,CS LA LOBERA,74.26,26
20161125,16,MNSSA001676,CS S JUAN YURÉCUARO,73.91,13
20161125,16,MNSSA002410,CS BUENOS AIRES,73.66,23
20161125,16,MNSSA004715,JARDINES DEL PEDREGAL,73.39,30
20161125,16,MNSSA004901,MODULO NVA ITALIA 2,72.58,19
20161125,16,MNSSA001845,CS LA MIRA,72.5,13
20161125,16,MNSSA002306,CS OCAMPO,72.19,49
20161125,16,MNSSA000725,CS CHUPICUARO,71.74,13
20161125,16,MNSSA002953,CS COPÁNDARO (SANTIAGO),71.58,25
20161125,16,MNSSA001256,CS S JOSÉ CUARO,71.22,31
20161125,16,MNSSA004860,MODULO MORELOS 8,70.99,29
20161125,16,MNSSA002871,CS S RAFAEL DEL CARRIZAL,70.7,20
20161125,16,MNSSA016982,CS EL CUENQUEÑO,70.34,41
20161125,16,MNSSA016854,CRV OJO ZARCO,70.33,18
20161125,16,MNSSA001360,CS PLAN DE LAS PALMAS,70.25,38
20161125,16,MNSSA004674,MODULO 7 LOS LAURELES,70.06,26
20161125,16,MNSSA000503,CS COAHUAYANA VIEJO,69.7,27
20161125,16,MNSSA004160,MODULO 1 MONTEBELLO,69.63,22
20161125,16,MNSSA004020,CS VALLE DE JUÁREZ,69.46,48
20161125,16,MNSSA002586,CS GILDARDO MAGAÑA,68.62,19
20161125,16,MNSSA003146,CS S JOSÉ DE VARGAS,68.27,8
20161125,16,MNSSA004645,MODULO 4 COLORIN,67.69,24
20161125,16,MNSSA004312,MODULO 5 GRISIMO,67.42,18
20161125,16,MNSSA000771,S FELIPE DE LOS HERREROS,67.33,29
20161125,16,MNSSA004744,CS CUTZATO,67.01,15
20161125,16,MNSSA003320,CS TINGÜINDIN,66.9,112
20161125,16,MNSSA004365,MODULO 4 PLAN DE AYALA,66.84,25
20161125,16,MNSSA004406,MODULO 3,66.83,25
20161125,16,MNSSA004604,CS TOMENDAN,66.69,39
20161125,16,MNSSA004003,ZINAPECUARO DE FIGUEROA,66.45,251
20161125,16,MNSSA003151,CS TINAJA DE VARGAS,66.43,14
20161125,16,MNSSA016714,EL CALABOZO 1A FRACC,66.2,15
20161125,16,MNSSA004843,MODULO RUBEN ROMERO 6,66.05,20
20161125,16,MNSSA003180,CS TARÍMBARO,65.96,223
20161125,16,MNSSA004452,MODULO 1 VENECIA,65.87,27
20161125,16,MNSSA005111,CS LOS PILARES,65.49,35
20161125,16,MNSSA001355,CS INDAPARAPEO,65.22,143
20161125,16,MNSSA000655,CS COPÁNDARO DE GALEANA,65.02,178
20161125,16,MNSSA000561,CS CORTIJO NVO,65,15
20161125,16,MNSSA004896,MODULO NVA ITALIA  1,64.85,37
20161125,16,MNSSA004382,MODULO 1,64.84,22
20161125,16,MNSSA004616,MODULO 1 28 DE OCT,64.84,32
20161125,16,MNSSA005070,CS S LUCAS HUARIRAPEO,64.72,61
20161125,16,MNSSA003612,CS TUXPAN,64.62,92
20161125,16,MNSSA004855,MODULO LA PRADERA 7,64.62,21
20161125,16,MNSSA002854,CS HUACAO,64.45,21
20161125,16,MNSSA004691,MOD 9 AMP S FCO,64.4,20
20161125,16,MNSSA002825,CS S LUCAS,64.37,97
20161125,16,MNSSA002801,CS LOS REYES DE SALGADO,64.16,218
20161125,16,MNSSA000940,CS CHURINTZIO,64.07,99
20161125,16,MNSSA004440,CS LA LUZ,63.9,11
20161125,16,MNSSA001150,CS AGOSTITLAN,63.87,83
20161125,16,MNSSA003513,STA CLARA DE VALLADARES,63.75,44
20161125,16,MNSSA004155,CS BUENAVISTA,63.67,33
20161125,16,MNSSA000066,CS ÁLVARO OBREGÓN,63.56,73
20161125,16,MNSSA001063,CS LOMBARDÍA,63.52,76
20161125,16,MNSSA016160,CS ZIRIMICUARO,63.5,17
20161125,16,MNSSA000911,CS CHUCANDIRO,63.4,106
20161125,16,MNSSA001244,CS LA ESTANCIA,63.3,27
20161125,16,MNSSA004831,MODULO 22 DE OCT 5,63.3,31
20161125,16,MNSSA003501,CS TOCUMBO,63.21,41
20161125,16,MNSSA004336,MOD 1 ROSA DE CASTILLA,63.18,23
20161125,16,MNSSA003810,CS EL FORTÍN,62.94,43
20161125,16,MNSSA000054,CS BONIFACIO MORENO,62.81,21
20161125,16,MNSSA004650,MODULO 5 RAMON FARIAS,62.59,18
20161125,16,MNSSA001850,CS PLAYA AZUL,62.59,32
20161125,16,MNSSA003262,CS S PEDRO DE LOS SAUCES,62.51,20
20161125,16,MNSSA001985,MOD 7 LOMAS DEL DURAZNO,62.44,22
20161125,16,MNSSA003916,CS ZACAPU,62.25,184
20161125,16,MNSSA000841,CS CHILCHOTA,62.18,190
20161125,16,MNSSA000631,CS VENTA DE BRAVO,62.14,39
20161125,16,MNSSA000783,CS CHARO,62.12,147
20161125,16,MNSSA003682,CS TZINTZUNTZAN,62.07,74
20161125,16,MNSSA016072,CS MAGALLANES,61.83,20
20161125,16,MNSSA004295,MODULO 3 LA LIBERTAD,61.81,45
20161125,16,MNSSA005164,CS ESTACIÓN QUERÉNDARO,61.63,54
20161125,16,MNSSA004662,MOD 6 VILLAS DE LA FUENTE,61.61,32
20161125,16,MNSSA004942,MODULO 1 RIO BALSAS,61.51,29
20161125,16,MNSSA004481,MODULO 4 20 DE NOV,61.49,19
20161125,16,MNSSA001220,CS ZICUIRAN,61.39,33
20161125,16,MNSSA002632,CS PURÉPERO,61.35,150
20161125,16,MNSSA003105,CS S ANTONIO OCAMPO,61.32,20
20161125,16,MNSSA016656,CRV AQUILA,61.1,22
20161125,16,MNSSA003624,CS TUZANTLA,61.09,86
20161125,16,MNSSA004802,MODULO  CENTRO 2,61.02,31
20161125,16,MNSSA002405,CS ANTÚNEZ,61,84
20161125,16,MNSSA003805,CS VENUSTIANO CARRANZA,60.97,88
20161125,16,MNSSA001174,CS JOSÉ MA MORELOS,60.93,14
20161125,16,MNSSA001145,CS CD HIDALGO,60.89,499
20161125,16,MNSSA000520,CS COALCOMÁN DE VÁZQUEZ,60.89,34
20161125,16,MNSSA004411,MODULO 4,60.89,29
20161125,16,MNSSA004814,MODULO CENTRO 3,60.73,11
20161125,16,MNSSA000416,CS FELIPE CARRILLO PTO,60.68,94
20161125,16,MNSSA005106,CS CHURINTZIO,60.58,12
20161125,16,MNSSA006642,MNSSA006642,60.49,20
20161125,16,MNSSA004476,MODULO 3 SERRATO,60.46,23
20161125,16,MNSSA000404,CS CATALINAS,60.26,44
20161125,16,MNSSA016644,CRV PIEDRA VERDE,60.21,37
20161125,16,MNSSA004196,MODULO 4 CRISTO REY,60.11,18
20161125,16,MNSSA000865,CS LOS NOGALES,60.1,30
20161125,16,MNSSA001466,CS JIQUILPAN,60.06,364
20161125,16,MNSSA004785,MODULO 1 YURECUARO,60.05,16
20161125,16,MNSSA002883,CS STA CLARA DEL COBRE,60.01,58
20161125,16,MNSSA016131,CS MANZA,59.98,12
20161125,16,MNSSA016126,CS EMILIANO ZAPATA,59.97,60
20161125,16,MNSSA002236,CS NOCUPETARO DE MORELOS,59.79,11
20161125,16,MNSSA002311,CS EL ASOLEADERO,59.69,24
20161125,16,MNSSA000952,CS LA NORIA,59.66,8
20161125,16,MNSSA000544,CS SANTIAGO AZAJO,59.65,55
20161125,16,MNSSA003834,CS VILLAMAR,59.63,38
20161125,16,MNSSA002900,CS SENGUIO,59.55,109
20161125,16,MNSSA001413,CS JACONA,59.5,214
20161125,16,MNSSA000754,CS S AGUSTÍN DEL PULQUE,59.48,39
20161125,16,MNSSA004505,CS S GREGORIO,59.38,47
20161125,16,MNSSA000964,CS CHURUMUCO,59.24,33
20161125,16,MNSSA000766,CS CHARAPAN,59.2,161
20161125,16,MNSSA004790,MODULO RUBEN ROMERO 1,59.12,17
20161125,16,MNSSA005222,CS UREQUIO,59.04,9
20161125,16,MNSSA001232,CS HUANDACAREO,58.99,143
20161125,16,MNSSA001302,CS HUETAMO DE NÚÑEZ,58.98,81
20161125,16,MNSSA003175,CS RANCHO SECO,58.95,14
20161125,16,MNSSA002183,CS GAMBARA,58.95,43
20161125,16,MNSSA004213,MODULO 1 ROMERO FLORES,58.92,24
20161125,16,MNSSA004266,CS TELONZO,58.75,12
20161125,16,MNSSA016883,CRV MIRADOR DE CHAPULA,58.74,14
20161125,16,MNSSA000870,CS TANAQUILLO,58.71,38
20161125,16,MNSSA001570,UM STA CATARINA,58.48,14
20161125,16,MNSSA003245,CS MESÓN NVO,58.45,17
20161125,16,MNSSA002381,CS PARÁCUARO,58.41,15
20161125,16,MNSSA002171,CS EL CEÑIDOR,58.37,62
20161125,16,MNSSA003204,CS CAÑADA DEL HERRERO,58.19,9
20161125,16,MNSSA002772,CS QUERÉNDARO,58.11,110
20161125,16,MNSSA003962,CS ZAMORA,58.08,406
20161125,16,MNSSA003781,CS CALTZONTZIN,58.08,47
20161125,16,MNSSA002924,CS EL TEJOCOTE,58.05,15
20161125,16,MNSSA003851,VISTA HERMOSA DE NEGRETE,58.01,168
20161125,16,MNSSA002195,CS NAHUATZEN,57.96,181
20161125,16,MNSSA005000,CS EL AGUACATE,57.89,12
20161125,16,MNSSA016615,CS CORONA,57.85,10
20161125,16,MNSSA000742,CS JERUCO,57.84,29
20161125,16,MNSSA003052,CS SANTIAGO TANGAMANDAPIO,57.73,102
20161125,16,MNSSA004143,VALLE DE LOS MANANTIALES,57.72,10
20161125,16,MNSSA001343,CS HUIRAMBA,57.38,53
20161125,16,MNSSA003595,CS PURUARÁN,57.33,61
20161125,16,MNSSA002224,CS S ISIDRO,57.31,8
20161125,16,MNSSA003250,CS LA NORIA,57.16,17
20161125,16,MNSSA001051,CS ERONGARÍCUARO,57.09,63
20161125,16,MNSSA005012,CS S FCO CURUNGUEO,57.08,19
20161125,16,MNSSA004271,MODULO 1 CHAMIZAL,57.05,45
20161125,16,MNSSA001780,CS BORDONAL,56.88,6
20161125,16,MNSSA003006,CS TACÁMBARO,56.83,240
20161125,16,MNSSA000276,CS ARIO DE ROSALES,56.82,58
20161125,16,MNSSA000730,CS MIGUEL SILVA,56.7,12
20161125,16,MNSSA004580,CS CONDEMBARO,56.47,19
20161125,16,MNSSA001314,CS STA RITA,56.44,28
20161125,16,MNSSA002323,CS PAJACUARÁN,56.27,57
20161125,16,MNSSA000993,CS ECUANDUREO,56.26,26
20161125,16,MNSSA005135,CS EL GIGANTE,56.24,13
20161125,16,MNSSA001425,CS EL PLATANAL,56.2,26
20161125,16,MNSSA005024,CS LA ENCARNACIÓN,56.14,47
20161125,16,MNSSA004225,MODULO 2 NICARAGUA,56.12,26
20161125,16,MNSSA003822,CS LA PALMA,56.08,15
20161125,16,MNSSA005205,CS FCO SERRATO,56.06,7
20161125,16,MNSSA005210,CS ACATEN,55.95,17
20161125,16,MNSSA005036,CS EL AGUACATE,55.9,11
20161125,16,MNSSA001594,CS LA CUMBRE,55.87,9
20161125,16,MNSSA002043,CS MORELIA,55.82,449
20161125,16,MNSSA003414,CS TLALPUJAHUA DE RAYON,55.58,51
20161125,16,MNSSA004686,MODULO 8 UVAL,55.54,16
20161125,16,MNSSA000013,CS ACUITZIO DEL CANJE,55.53,110
20161125,16,MNSSA004230,MODULO 3 ZARAGOZA,55.46,11
20161125,16,MNSSA003880,CS LA ANGOSTURA,55.45,20
20161125,16,MNSSA004551,MODULO 1 ANGOSTURA,55.45,31
20161125,16,MNSSA001401,CS IXTLÁN,55.38,47
20161125,16,MNSSA002422,CS POMOCUARÁN,55.36,62
20161125,16,MNSSA016673,S ANTONIO TIERRAS BLANCAS,55.31,9
20161125,16,MNSSA001606,H BALBUENA (MARAVATIO),55.29,268
20161125,16,MNSSA002340,CS LA LUZ,55.22,24
20161125,16,MNSSA003356,UM GUAYABO DE CHAPIN,54.97,15
20161125,16,MNSSA003233,CS CUTO DEL PORVENIR,54.82,1
20161125,16,MNSSA000684,CS COTIJA,54.82,81
20161125,16,MNSSA000030,CS AGUILILLA,54.73,10
20161125,16,MNSSA000136,CS ANGAMACUTIRO DE UNIÓN,54.67,90
20161125,16,MNSSA000800,CS UNION DE PROGRESO,54.65,10
20161125,16,MNSSA005234,CS AHUIRAN,54.59,105
20161125,16,MNSSA004592,CS TARETAN,54.51,14
20161125,16,MNSSA002014,MOD 3 TIERRA Y LIBERTAD,54.26,58
20161125,16,MNSSA002072,CS TEREMENDO,54.23,42
20161125,16,MNSSA002451,CS MOD LÁZARO CÁRDENAS,54.21,40
20161125,16,MNSSA001191,CS LA HUACANA,54.17,166
20161125,16,MNSSA003315,CS S FCO PICHATARO,54.15,56
20161125,16,MNSSA003110,CS VALLE DE GUADALUPE,54.02,7
20161125,16,MNSSA000206,CS APORO,53.99,14
20161125,16,MNSSA004510,CS CHUPIO,53.94,26
20161125,16,MNSSA016591,CS CUMUATO,53.91,23
20161125,16,MNSSA017221,UM ZICATA DE MORELOS,53.89,32
20161125,16,MNSSA003011,CS PEDERNALES,53.78,65
20161125,16,MNSSA003776,CS ANGAHUAN,53.74,103
20161125,16,MNSSA003081,CS TANGANCÍCUARO,53.56,125
20161125,16,MNSSA001034,CS LOS DOLORES,53.55,22
20161125,16,MNSSA017110,UM PURÉPERO,53.5,4
20161125,16,MNSSA002480,CS CUANAJO,53.35,47
20161125,16,MNSSA002796,CS COJUMATLÁN,53.3,89
20161125,16,MNSSA000701,CS CUITZEO,53.28,1
20161125,16,MNSSA000573,CS CONTEPEC,53.08,30
20161125,16,MNSSA016586,CS ZAMORA VALENCIA,52.94,112
20161125,16,MNSSA001495,CS JUNGAPEO DE JUÁREZ,52.91,87
20161125,16,MNSSA003875,CS EL ALVAREÑO,52.76,14
20161125,16,MNSSA016970,CS EJIDO DE BRAVO,52.74,6
20161125,16,MNSSA000626,CS TEPETONGO,52.6,16
20161125,16,MNSSA016102,CS HUÁNCITO,52.59,56
20161125,16,MNSSA005176,CS PASO DE HIDALGO,52.55,13
20161125,16,MNSSA002475,CS PÁTZCUARO,52.52,197
20161125,16,MNSSA003023,CS TANCÍTARO,52.43,38
20161125,16,MNSSA017076,UM USPERO,52.36,20
20161125,16,MNSSA002142,MNSSA002142,52.3,43
20161125,16,MNSSA002031,MODULO 8 5 DE FEBRERO,52.12,10
20161125,16,MNSSA000660,CS S AGUSTÍN DEL MAÍZ,52.02,15
20161125,16,MNSSA002376,CS LA CÓRDOBA,51.85,7
20161125,16,MNSSA003764,CS URUAPAN,51.7,79
20161125,16,MNSSA005082,CS TACUPA,51.68,38
20161125,16,MNSSA000375,CS BUENAVISTA TOMATLÁN,51.65,18
20161125,16,MNSSA002200,CS ARANTEPACUA,51.53,42
20161125,16,MNSSA003904,CS YURECUARO,51.4,171
20161125,16,MNSSA003600,CS STA CRUZ DE MORELOS,51.31,4
20161125,16,MNSSA001524,CS LÁZARO CÁRDENAS,51.19,45
20161125,16,MNSSA001372,CS IRIMBO,51.15,57
20161125,16,MNSSA003344,CS TIQUICHEO,50.97,14
20161125,16,MNSSA003921,CS COL ERÉNDIRA,50.96,4
20161125,16,MNSSA003665,CS MESA EL ENCINAL,50.79,7
20161125,16,MNSSA001763,CS LÁZARO CÁRDENAS,50.74,94
20161125,16,MNSSA000812,CS CHAVINDA,50.73,24
20161125,16,MNSSA016743,CS AQUILES SERDAN,50.26,6
20161125,16,MNSSA005041,CS S ISIDRO ALTA HUERTA,50.19,3
20161125,16,MNSSA003093,CS DÁMASO CÁRDENAS,50.1,17
20161125,16,MNSSA001261,CS HUANIQUEO DE MORALES,50.06,36
20161125,16,MNSSA016784,CRV S BERNARDO,49.94,6
20161125,16,MNSSA002294,CS NUMARÁN,49.67,64
20161125,16,MNSSA001536,CS LAGUNILLAS,49.55,81
20161125,16,MNSSA004703,MODULO 10 FOVISSSTE,49.48,18
20161125,16,MNSSA016755,MODULO 5 PATZCUARO,49.28,5
20161125,16,MNSSA003431,CS S FCO DE LOS REYES,49.19,23
20161125,16,MNSSA000363,CS BRISEÑAS,49.04,20
20161125,16,MNSSA000824,CS LA CUESTITA,48.78,9
20161125,16,MNSSA004242,MODULO 4 OBELISCOS,48.73,15
20161125,16,MNSSA004756,MOD 1 EDUARDO VILLASEÑOR,48.6,12
20161125,16,MNSSA001804,CS CALETA DE CAMPOS,48.5,14
20161125,16,MNSSA017122,UM TINGÜINDÍN,48.32,3
20161125,16,MNSSA001652,CS SANTIAGO PURIATZICUARO,48.24,22
20161125,16,MNSSA016114,CS ZOPOCO,48.16,41
20161125,16,MNSSA002656,CS PURUÁNDIRO,47.74,34
20161125,16,MNSSA003390,CS PAPATZINDÁN DE ROMERO,47.57,1
20161125,16,MNSSA003554,CS TURICATO,47.47,27
20161125,16,MNSSA004085,CS ZITACUARO,47.29,63
20161125,16,MNSSA001162,CS EL CARACOL,47.27,20
20161125,16,MNSSA004930,LA ORILLA (LA ORILLITA),47.21,59
20161125,16,MNSSA002212,CS COMACHUEN,47.17,35
20161125,16,MNSSA002002,MOD 4 EVA SAMANO,47.02,29
20161125,16,MNSSA003974,CS ARIO DE RAYÓN,46.96,14
20161125,16,MNSSA003303,CS TINGAMBATO,46.86,1
20161125,16,MNSSA001430,CS VILLA JIMENEZ,46.82,27
20161125,16,MNSSA003455,CS TLALPUJAHUILLA,46.76,19
20161125,16,MNSSA001203,UM S NICOLÁS,46.46,8
20161125,16,MNSSA003530,UM TIERRA DE JUÁREZ,46.41,1
20161125,16,MNSSA005053,CS MATA DE PINOS,46.26,10
20161125,16,MNSSA002562,CS PERIBÁN DE RAMOS,46.17,26
20161125,16,MNSSA001384,CS S LORENZO QUERÉNDARO,46.06,17
20161125,16,MNSSA002615,CS LA PIEDAD,45.84,12
20161125,16,MNSSA001331,CS PURECHUCHO,45.84,40
20161125,16,MNSSA003361,UM TZENTZENGUARO,45.71,5
20161125,16,MNSSA016842,CRV EL MIRADOR,44.92,2
20161125,16,MNSSA004184,MODULO 3 NVA ESPAÑA,44.38,7
20161125,16,MNSSA003636,UM GUAJES DE TERAN,44.25,6
20161125,16,MNSSA001471,CS BENITO JUÁREZ,44.23,6
20161125,16,MNSSA016043,CS LA MINA,43.81,2
20161125,16,MNSSA005094,CS LA ESPERANZA,43.64,7
20161125,16,MNSSA002055,CS TENENCIA MORELOS,43.61,14
20161125,16,MNSSA000153,CS EL MALUCO,42.96,1
20161125,16,MNSSA002504,PENJAMILLO DE DEGOLLADO,42.69,7
20161125,16,MNSSA016661,CS LAS TABLAS,42.62,5
20161125,16,MNSSA001956,MODULO 5 CLARA CORDOBA,42.48,7
20161125,16,MNSSA001693,CS S JOSÉ DE GRACIA,42.06,4
20161125,16,MNSSA016603,CS S NICOLAS TARIMORO,41.98,5
20161125,16,MNSSA001664,CS TUNGAREO,41.79,22
20161125,16,MNSSA000165,CS ANGANGUEO,41.77,10
20161125,16,MNSSA016155,CS S JUAN DE VIÑA,41.63,6
20161125,16,MNSSA002743,CS S PEDRO (CARANO),41.25,4
20161125,16,MNSSA001005,CS EPITACIO HUERTA,41.08,18
20161125,16,MNSSA003484,CS ACUITZERAMO,40.98,4
20161125,16,MNSSA000853,CS HUECATO,40.73,9
20161125,16,MNSSA004966,MODULO 1 LEANDRO VALLE,40.67,14
20161125,16,MNSSA004546,CS NVO RODEO (EL RODEO),40.52,9
20161125,16,MNSSA004773,MODULO 3 ZENDEJAS,39.98,3
20161125,16,MNSSA004324,CS PUENTE DE TIERRA,39.84,3
20161125,16,MNSSA001973,MODULO 6 STA CECILIA,39.8,1
20161125,16,MNSSA001681,CS TZIRITZICUARO,39.75,5
20161125,16,MNSSA016866,CRV LA SOLEDAD ORIENTE,39.7,7
20161125,16,MNSSA016994,CS PALOMAS,39.63,3
20161125,16,MNSSA004563,MODULO 2 MIGUEL ÁNGEL,39.24,5
20161125,16,MNSSA017180,UM PLAN DE AYALA,38.77,8
20161125,16,MNSSA004720,MODULO 12 JHOREMPIRI,37.81,3
20161125,16,MNSSA017175,UM LA CEBADILLA,37.22,6
20161125,16,MNSSA016690,CS MONTELEON,37.06,2
20161125,16,MNSSA003986,CS LA SAUCEDA,37.01,2
20161125,16,MNSSA003221,CS CUITZILLO GRANDE,36.42,5
20161125,16,MNSSA002702,CS ISAAC ARRIAGA,35.83,5
20161125,16,MNSSA001833,CS EL HABILLAL,35.49,10
20161125,16,MNSSA004032,CS ZIRACUARETIRO,34.95,4
20161125,16,MNSSA016726,CS EL HUERFANO,34.78,5
20161125,16,MNSSA000310,MNSSA000310,34.34,3
20161125,16,MNSSA005065,CS LOS POZOS,33.9,3
20161125,16,MNSSA016825,CRV MULTIRUTA ZITACUARO,33.89,3
20161125,16,MNSSA017035,UM 18 DE MARZO,33.58,5
20161125,16,MNSSA000240,UM S ANTONIO,32.55,1
20161125,16,MNSSA000450,CS ACUYO,32.31,2
20161125,16,MNSSA016796,CRV ATZIMBARO,31.4,2
20161125,16,MNSSA003274,CS URUETARO,30.89,4
20161125,16,MNSSA004435,CS J TRINIDAD REGALADO,30.66,3
20161125,16,MNSSA002714,MNSSA002714,30.31,1
20161125,16,MNSSA016143,CS EL PEDREGAL,29.83,3
20161125,16,MNSSA002550,CS STA FE DEL RIO,28.88,1
20161125,16,MNSSA002784,CS QUIROGA,28.75,4
20161125,16,MNSSA002270,CS NVO URECHO,28.38,1
20161125,16,MNSSA004732,MODULO 13 BENITO JUÁREZ,25.86,1
20161125,16,MNSSA005193,CS TARECUATO,25.82,2
20161125,16,MNSSA003991,CS ZINAPARO,23.04,1
20161125,16,MNSSA001961,MOD 2 AMP DEL PORVENIR,18.08,1
20161125,17,MSSSA002146,POPOTLÁN,73.56,27
20161125,17,MSSSA000133,QUEBRANTADERO,73.23,10
20161125,17,MSSSA000413,EL HOSPITAL,72.9,40
20161125,17,MSSSA001801,S JOSÉ DE LOS LAURELES,72.68,39
20161125,17,MSSSA002530,MSSSA002530,70.58,25
20161125,17,MSSSA000570,CUAUHTÉMOC,70.23,30
20161125,17,MSSSA001142,PALPAN,69.9,42
20161125,17,MSSSA002723,TLALTENANGO,69.42,181
20161125,17,MSSSA000314,COL MORELOS,69.06,14
20161125,17,MSSSA000734,TEPETZINGO,68.82,60
20161125,17,MSSSA001043,VICENTE ARANDA,68.64,32
20161125,17,MSSSA000780,COAJOMULCO,68.61,75
20161125,17,MSSSA000676,SATÉLITE,68.6,59
20161125,17,MSSSA002694,MSSSA002694,68.1,20
20161125,17,MSSSA001562,TLALMIMILULPAN,68.07,87
20161125,17,MSSSA002040,JUAN MORALES,67.94,210
20161125,17,MSSSA000302,COCOYOTLA,67.73,84
20161125,17,MSSSA001685,COAXITLÁN,67.72,13
20161125,17,MSSSA001113,CUAUCHICHINOLA,67.31,76
20161125,17,MSSSA002064,XOCHITLÁN,67.3,53
20161125,17,MSSSA000425,PUXTLA,67.28,32
20161125,17,MSSSA000162,CDAYALA,67.27,71
